period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2004-04,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),0,MMCF
2004-04,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),5.25,$/MCF
2004-04,NUS-NBX,BRN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103BX3,Price of U.S. Liquefied Natural Gas Imports From Brunei (Dollars per Thousand Cubic Feet),,$/MCF
2004-04,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
2004-04,NUS-NID,IDN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103ID3,Price of U.S. Liquefied Natural Gas Imports From Indonesia (Dollars per Thousand Cubic Feet),,$/MCF
2004-04,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2004-04,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2004-04,NUS-NEG,EGY,EPG0,Natural Gas,PML,LNG Imports (Price),N9103EG3,Price of U.S. Liquefied Natural Gas Imports From Egypt (Dollars per Thousand Cubic Feet),,$/MCF
2004-04,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),279043,MMCF
2004-04,NUS-ZXC,NA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103982,U.S. Liquefied Natural Gas Imports From Other Countries (MMcf),0,MMCF
2004-04,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),,$/MCF
2004-04,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),5.31,$/MCF
2004-04,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),5.12,$/MCF
2004-04,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),,$/MCF
2004-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.21,$/MCF
2004-04,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),279043,MMCF
2004-03,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),0,MMCF
2004-03,NUS-ZXC,NA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103983,Price of U.S. Liquefied Natural Gas Imports From Other Countries (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NMU,OMN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MU3,Price of U.S. Liquefied Natural Gas Imports From Oman (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),0,MMCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),5.13,$/MCF
2004-03,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),5.02,$/MCF
2004-03,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),5.96,$/MCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),49033,MMCF
2004-03,NUS-NID,IDN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103ID3,Price of U.S. Liquefied Natural Gas Imports From Indonesia (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NEG,EGY,EPG0,Natural Gas,PML,LNG Imports (Price),N9103EG3,Price of U.S. Liquefied Natural Gas Imports From Egypt (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),0,MMCF
2004-03,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),5.13,$/MCF
2004-03,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),299959,MMCF
2004-03,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
2004-03,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),10909,MMCF
2004-03,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),5.23,$/MCF
2004-03,NUS-NBX,BRN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103BX3,Price of U.S. Liquefied Natural Gas Imports From Brunei (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),0,MMCF
2004-03,NUS-ZXC,NA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103982,U.S. Liquefied Natural Gas Imports From Other Countries (MMcf),0,MMCF
2004-03,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),,$/MCF
2004-03,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),299959,MMCF
2004-03,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2004-03,NUS-NBX,BRN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103BX2,U.S. Liquefied Natural Gas Imports From Brunei (MMcf),0,MMCF
2004-03,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),0,MMCF
2004-03,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.15,$/MCF
2004-03,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),38124,MMCF
2004-02,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),0,MMCF
2004-02,NUS-ZXC,NA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103983,Price of U.S. Liquefied Natural Gas Imports From Other Countries (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),296970,MMCF
2004-02,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2004-02,NUS-NBX,BRN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103BX2,U.S. Liquefied Natural Gas Imports From Brunei (MMcf),0,MMCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),5.65,$/MCF
2004-02,NUS-NBX,BRN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103BX3,Price of U.S. Liquefied Natural Gas Imports From Brunei (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NEG,EGY,EPG0,Natural Gas,PML,LNG Imports (Price),N9103EG3,Price of U.S. Liquefied Natural Gas Imports From Egypt (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),40884,MMCF
2004-02,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2004-02,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),5.7,$/MCF
2004-02,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),6.16,$/MCF
2004-02,NUS-NMU,OMN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MU3,Price of U.S. Liquefied Natural Gas Imports From Oman (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),5.78,$/MCF
2004-02,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),0,MMCF
2004-02,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),5.65,$/MCF
2004-02,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-ZXC,NA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103982,U.S. Liquefied Natural Gas Imports From Other Countries (MMcf),0,MMCF
2004-02,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
2004-02,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),0,MMCF
2004-02,NUS-NID,IDN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103ID3,Price of U.S. Liquefied Natural Gas Imports From Indonesia (Dollars per Thousand Cubic Feet),,$/MCF
2004-02,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),296970,MMCF
2004-02,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),0,MMCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.67,$/MCF
2004-02,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),0,MMCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),48959,MMCF
2004-02,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),8075,MMCF
2004-01,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2004-01,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),5.53,$/MCF
2004-01,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-ZXC,NA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103982,U.S. Liquefied Natural Gas Imports From Other Countries (MMcf),0,MMCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.98,$/MCF
2004-01,NUS-NEG,EGY,EPG0,Natural Gas,PML,LNG Imports (Price),N9103EG3,Price of U.S. Liquefied Natural Gas Imports From Egypt (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),6.02,$/MCF
2004-01,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),3041,MMCF
2004-01,NUS-NBX,BRN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103BX2,U.S. Liquefied Natural Gas Imports From Brunei (MMcf),0,MMCF
2004-01,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),7223,MMCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),5.71,$/MCF
2004-01,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),0,MMCF
2004-01,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
2004-01,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),5.74,$/MCF
2004-01,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),0,MMCF
2004-01,NUS-NBX,BRN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103BX3,Price of U.S. Liquefied Natural Gas Imports From Brunei (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),6.02,$/MCF
2004-01,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),0,MMCF
2004-01,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2004-01,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),0,MMCF
2004-01,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),319783,MMCF
2004-01,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),43148,MMCF
2004-01,NUS-NID,IDN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103ID3,Price of U.S. Liquefied Natural Gas Imports From Indonesia (Dollars per Thousand Cubic Feet),,$/MCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103US2,U.S. Liquefied Natural Gas Imports (MMcf),53413,MMCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),319783,MMCF
2004-01,NUS-NMU,OMN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MU3,Price of U.S. Liquefied Natural Gas Imports From Oman (Dollars per Thousand Cubic Feet),5.6,$/MCF
2004-01,NUS-ZXC,NA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103983,Price of U.S. Liquefied Natural Gas Imports From Other Countries (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NNI,NGA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103NG2,U.S. Liquefied Natural Gas Imports From Nigeria (MMcf),0,MMCF
2004-11,NUS-NQA,QAT,EPG0,Natural Gas,PML,LNG Imports (Price),N9103QR3,Price of U.S. Liquefied Natural Gas Imports From Qatar (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NMY,MYS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MY3,Price of U.S. Liquefied Natural Gas Imports From Malaysia (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NMU,OMN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103MU3,Price of U.S. Liquefied Natural Gas Imports From Oman (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NMY,MYS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MY2,U.S. Liquefied Natural Gas Imports From Malaysia (MMcf),0,MMCF
2004-11,NUS-NBX,BRN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103BX2,U.S. Liquefied Natural Gas Imports From Brunei (MMcf),0,MMCF
2004-11,NUS-NID,IDN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103ID3,Price of U.S. Liquefied Natural Gas Imports From Indonesia (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NNI,NGA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103NG3,Price of U.S. Liquefied Natural Gas Imports From Nigeria (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,IRP,Pipeline Imports,N9102US2,U.S. Natural Gas Pipeline Imports (MMcf),327506,MMCF
2004-11,NUS-NTC,ARE,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103UA2,U.S. Liquefied Natural Gas Imports From The United Arab Emirates (MMcf),0,MMCF
2004-11,NUS-NMU,OMN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103MU2,U.S. Liquefied Natural Gas Imports From Oman (MMcf),0,MMCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,PML,LNG Imports (Price),N9103US3,Price of U.S. Natural Gas LNG Imports (Dollars per Thousand Cubic Feet),6.96,$/MCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.98,$/MCF
2004-11,NUS-NTD,TTO,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103TD2,U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (MMcf),38369,MMCF
2004-11,NUS-NCA,CAN,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102CN3,Price of U.S. Natural Gas Pipeline Imports From Canada (Dollars per Thousand Cubic Feet),6.98,$/MCF
2004-11,NUS-NID,IDN,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103ID2,U.S. Liquefied Natural Gas Imports From Indonesia (MMcf),0,MMCF
2004-11,NUS-NAG,DZA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AG2,U.S. Liquefied Natural Gas Imports From Algeria (MMcf),2810,MMCF
2004-11,NUS-NAG,DZA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AG3,Price of U.S. Liquefied Natural Gas Imports From Algeria (Dollars per Thousand Cubic Feet),7.25,$/MCF
2004-11,NUS-NTC,ARE,EPG0,Natural Gas,PML,LNG Imports (Price),N9103UA3,Price of U.S. Liquefied Natural Gas Imports From The United Arab Emirates (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NBX,BRN,EPG0,Natural Gas,PML,LNG Imports (Price),N9103BX3,Price of U.S. Liquefied Natural Gas Imports From Brunei (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NEG,EGY,EPG0,Natural Gas,PML,LNG Imports (Price),N9103EG3,Price of U.S. Liquefied Natural Gas Imports From Egypt (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NCA,CAN,EPG0,Natural Gas,IRP,Pipeline Imports,N9102CN2,U.S. Natural Gas Pipeline Imports From Canada (MMcf),327506,MMCF
2004-11,NUS-NMX,MEX,EPG0,Natural Gas,IRP,Pipeline Imports,N9102MX2,U.S. Natural Gas Pipeline Imports From Mexico (MMcf),0,MMCF
2004-11,NUS-ZXC,NA,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103982,U.S. Liquefied Natural Gas Imports From Other Countries (MMcf),0,MMCF
2004-11,NUS-NQA,QAT,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103QR2,U.S. Liquefied Natural Gas Imports From Qatar (MMcf),0,MMCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),6.98,$/MCF
2004-11,NUS-NTD,TTO,EPG0,Natural Gas,PML,LNG Imports (Price),N9103TD3,Price of U.S. Liquefied Natural Gas Imports From Trinidad and Tobago (Dollars per Thousand Cubic Feet),6.94,$/MCF
2004-11,NUS-NAS,AUS,EPG0,Natural Gas,PML,LNG Imports (Price),N9103AU3,Price of U.S. Liquefied Natural Gas Imports From Australia (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NMX,MEX,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102MX3,Price of U.S. Natural Gas Pipeline Imports From Mexico (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-ZXC,NA,EPG0,Natural Gas,PML,LNG Imports (Price),N9103983,Price of U.S. Liquefied Natural Gas Imports From Other Countries (Dollars per Thousand Cubic Feet),,$/MCF
2004-11,NUS-NAS,AUS,EPG0,Natural Gas,IML,Liquefied Natural Gas Imports,N9103AU2,U.S. Liquefied Natural Gas Imports From Australia (MMcf),0,MMCF
