period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2015-09,SMA,MASSACHUSETTS,EPG0,Natural Gas,PEU,Electric Power Price,N3045MA3,Massachusetts Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),4.14,$/MCF
2015-09,SVT,USA-VT,EPG0,Natural Gas,PEU,Electric Power Price,N3045VT3,Vermont Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,STN,USA-TN,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020TN3,Tennessee Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.36,$/MCF
2015-09,SMD,USA-MD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MD3,Maryland Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),10.88,$/MCF
2015-09,SME,USA-ME,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ME3,Maine Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.27,$/MCF
2015-09,SNC,USA-NC,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NC3,North Carolina Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.38,$/MCF
2015-09,SCO,COLORADO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CO3,Colorado Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.17,$/MCF
2015-09,SSD,USA-SD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020SD3,South Dakota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.2,$/MCF
2015-09,SMO,USA-MO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MO3,Missouri Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),10.74,$/MCF
2015-09,SIN,USA-IN,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020IN3,Indiana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),8.05,$/MCF
2015-09,SSC,USA-SC,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SSC_4,South Carolina Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SCA,CALIFORNIA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SCA_4,California Natural Gas % of Total Residential - Sales (%),94.6,%
2015-09,SAL,USA-AL,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SAL_4,Alabama Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SHI,USA-HI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SHI_4,Hawaii Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SAK,USA-AK,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SAK_4,Alaska Natural Gas % of Total Residential - Sales (%),100,%
2015-09,NUS,U.S.,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020US4,Percent of Commercial Natural Gas Deliveries in U.S. Total Represented by the Price (%),55.8,%
2015-09,SNC,USA-NC,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NC4,Percent of Commercial Natural Gas Deliveries in North Carolina Represented by the Price (%),75.9,%
2015-09,SMO,USA-MO,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MO4,Percent of Commercial Natural Gas Deliveries in Missouri Represented by the Price (%),58.7,%
2015-09,SFL,FLORIDA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020FL4,Percent of Commercial Natural Gas Deliveries in Florida Represented by the Price (%),29.7,%
2015-09,SVA,USA-VA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020VA4,Percent of Commercial Natural Gas Deliveries in Virginia Represented by the Price (%),39.7,%
2015-09,SKY,USA-KY,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020KY4,Percent of Commercial Natural Gas Deliveries in Kentucky Represented by the Price (%),68.1,%
2015-09,SMS,USA-MS,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035MS4,Percent of Industrial Natural Gas Deliveries in Mississippi Represented by the Price (%),10,%
2015-09,SMN,MINNESOTA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035MN4,Percent of Industrial Natural Gas Deliveries in Minnesota Represented by the Price (%),13.1,%
2015-09,SWI,USA-WI,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035WI4,Percent of Industrial Natural Gas Deliveries in Wisconsin Represented by the Price (%),12.4,%
2015-09,NUS,U.S.,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035US4,Percent of Industrial Natural Gas Deliveries in U.S. Total Represented by the Price (%),14.5,%
2015-09,SWV,USA-WV,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035WV4,Percent of Industrial Natural Gas Deliveries in West Virginia Represented by the Price (%),13.3,%
2015-09,SSC,USA-SC,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035SC4,Percent of Industrial Natural Gas Deliveries in South Carolina Represented by the Price (%),44,%
2015-09,SNJ,USA-NJ,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035NJ4,Percent of Industrial Natural Gas Deliveries in New Jersey Represented by the Price (%),2.2,%
2015-09,SCA,CALIFORNIA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035CA4,Percent of Industrial Natural Gas Deliveries in California Represented by the Price (%),3.2,%
2015-09,SAR,USA-AR,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035AR4,Percent of Industrial Natural Gas Deliveries in Arkansas Represented by the Price (%),1.3,%
2015-09,NUS,U.S.,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010US3,U.S. Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.4,$/MCF
2015-09,SME,USA-ME,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ME3,Maine Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),21.77,$/MCF
2015-09,SMS,USA-MS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MS3,Mississippi Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),15.36,$/MCF
2015-09,SGA,USA-GA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010GA3,Georgia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),24.96,$/MCF
2015-09,SNC,USA-NC,EPG0,Natural Gas,PIN,Industrial Price,N3035NC3,North Carolina Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),6.14,$/MCF
2015-09,SUT,USA-UT,EPG0,Natural Gas,PIN,Industrial Price,N3035UT3,Utah Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),5.3,$/MCF
2015-09,SAK,USA-AK,EPG0,Natural Gas,PIN,Industrial Price,N3035AK3,Alaska Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),6.83,$/MCF
2015-09,SMS,USA-MS,EPG0,Natural Gas,PIN,Industrial Price,N3035MS3,Mississippi Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),4.49,$/MCF
2015-09,SDE,USA-DE,EPG0,Natural Gas,PIN,Industrial Price,N3035DE3,Delaware Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),11.4,$/MCF
2015-09,SRI,USA-RI,EPG0,Natural Gas,PG1,City Gate Price,N3050RI3,Natural Gas Citygate Price in Rhode Island (Dollars per Thousand Cubic Feet),2.31,$/MCF
2015-09,SNV,USA-NV,EPG0,Natural Gas,PG1,City Gate Price,N3050NV3,Natural Gas Citygate Price in Nevada (Dollars per Thousand Cubic Feet),4.38,$/MCF
2015-09,SWI,USA-WI,EPG0,Natural Gas,PG1,City Gate Price,N3050WI3,Natural Gas Citygate Price in Wisconsin (Dollars per Thousand Cubic Feet),5.61,$/MCF
2015-09,SMT,USA-MT,EPG0,Natural Gas,PG1,City Gate Price,N3050MT3,Natural Gas Citygate Price in Montana (Dollars per Thousand Cubic Feet),3.1,$/MCF
2015-09,SHI,USA-HI,EPG0,Natural Gas,PG1,City Gate Price,N3050HI3,Natural Gas Citygate Price in Hawaii (Dollars per Thousand Cubic Feet),15.38,$/MCF
2015-09,SDC,USA-DC,EPG0,Natural Gas,PG1,City Gate Price,N3050DC3,Natural Gas Citygate Price in the District of Columbia (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SWA,WASHINGTON,EPG0,Natural Gas,PG1,City Gate Price,N3050WA3,Natural Gas Citygate Price in Washington (Dollars per Thousand Cubic Feet),5.08,$/MCF
2015-09,SVA,USA-VA,EPG0,Natural Gas,PG1,City Gate Price,N3050VA3,Natural Gas Citygate Price in Virginia (Dollars per Thousand Cubic Feet),5.61,$/MCF
2015-09,SNC,USA-NC,EPG0,Natural Gas,PG1,City Gate Price,N3050NC3,Natural Gas Citygate Price in North Carolina (Dollars per Thousand Cubic Feet),4.43,$/MCF
2015-09,SWV,USA-WV,EPG0,Natural Gas,PG1,City Gate Price,N3050WV3,Natural Gas Citygate Price in West Virginia (Dollars per Thousand Cubic Feet),4.77,$/MCF
2015-09,SND,USA-ND,EPG0,Natural Gas,PG1,City Gate Price,N3050ND3,Natural Gas Citygate Price in North Dakota (Dollars per Thousand Cubic Feet),5,$/MCF
2015-09,SDC,USA-DC,EPG0,Natural Gas,PEU,Electric Power Price,N3045DC3,District of Columbia Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SOH,OHIO,EPG0,Natural Gas,PEU,Electric Power Price,N3045OH3,Ohio Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.27,$/MCF
2015-09,SNJ,USA-NJ,EPG0,Natural Gas,PEU,Electric Power Price,N3045NJ3,New Jersey Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.1,$/MCF
2015-09,SDE,USA-DE,EPG0,Natural Gas,PEU,Electric Power Price,N3045DE3,Delaware Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SIN,USA-IN,EPG0,Natural Gas,PEU,Electric Power Price,N3045IN3,Indiana Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SWV,USA-WV,EPG0,Natural Gas,PEU,Electric Power Price,N3045WV3,West Virginia Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,STN,USA-TN,EPG0,Natural Gas,PEU,Electric Power Price,N3045TN3,Tennessee Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),2.61,$/MCF
2015-09,SKY,USA-KY,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020KY3,Kentucky Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),10.49,$/MCF
2015-09,SMN,MINNESOTA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MN3,Minnesota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.74,$/MCF
2015-09,SPA,USA-PA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020PA3,Pennsylvania Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),11.01,$/MCF
2015-09,SWY,USA-WY,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WY3,Wyoming Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.84,$/MCF
2015-09,SAR,USA-AR,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AR3,Arkansas Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),8.44,$/MCF
2015-09,SNM,USA-NM,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NM3,New Mexico Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.65,$/MCF
2015-09,SOR,USA-OR,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SOR_4,Oregon Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SPA,USA-PA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SPA_4,Pennsylvania Natural Gas % of Total Residential - Sales (%),87.3,%
2015-09,SWI,USA-WI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SWI_4,Wisconsin Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SNJ,USA-NJ,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNJ_4,New Jersey Natural Gas % of Total Residential - Sales (%),93.8,%
2015-09,SNC,USA-NC,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNC_4,North Carolina Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SSD,USA-SD,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SSD_4,South Dakota Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SMI,USA-MI,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SMI_4,Michigan Natural Gas % of Total Residential - Sales (%),92.2,%
2015-09,SIL,USA-IL,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SIL_4,Illinois Natural Gas % of Total Residential - Sales (%),86.3,%
2015-09,SDE,USA-DE,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SDE_4,Delaware Natural Gas % of Total Residential - Sales (%),100,%
2015-09,SKS,USA-KS,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020KS4,Percent of Commercial Natural Gas Deliveries in Kansas Represented by the Price (%),27.4,%
2015-09,SAZ,USA-AZ,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020AZ4,Percent of Commercial Natural Gas Deliveries in Arizona Represented by the Price (%),80,%
2015-09,SMS,USA-MS,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MS4,Percent of Commercial Natural Gas Deliveries in Mississippi Represented by the Price (%),80.7,%
2015-09,SND,USA-ND,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020ND4,Percent of Commercial Natural Gas Deliveries in North Dakota Represented by the Price (%),87.1,%
2015-09,SGA,USA-GA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020GA4,Percent of Commercial Natural Gas Deliveries in Georgia Represented by the Price (%),100,%
2015-09,SPA,USA-PA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020PA4,Percent of Commercial Natural Gas Deliveries in Pennsylvania Represented by the Price (%),29.5,%
2015-09,SNH,USA-NH,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NH4,Percent of Commercial Natural Gas Deliveries in New Hampshire Represented by the Price (%),49.4,%
2015-09,SCO,COLORADO,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020CO4,Percent of Commercial Natural Gas Deliveries in Colorado Represented by the Price (%),91,%
2015-09,SIL,USA-IL,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020IL4,Percent of Commercial Natural Gas Deliveries in Illinois Represented by the Price (%),20.9,%
2015-09,SMI,USA-MI,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MI4,Percent of Commercial Natural Gas Deliveries in Michigan Represented by the Price (%),36.7,%
2015-09,SHI,USA-HI,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020HI4,Percent of Commercial Natural Gas Deliveries in Hawaii Represented by the Price (%),100,%
2015-09,SUT,USA-UT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020UT4,Percent of Commercial Natural Gas Deliveries in Utah Represented by the Price (%),66.7,%
2015-09,SOK,USA-OK,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035OK4,Percent of Industrial Natural Gas Deliveries in Oklahoma Represented by the Price (%),.2,%
2015-09,SCT,USA-CT,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035CT4,Percent of Industrial Natural Gas Deliveries in Connecticut Represented by the Price (%),44.7,%
2015-09,SGA,USA-GA,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035GA4,Percent of Industrial Natural Gas Deliveries in Georgia Represented by the Price (%),20.4,%
2015-09,SAK,USA-AK,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035AK4,Percent of Industrial Natural Gas Deliveries in Alaska Represented by the Price (%),100,%
2015-09,SVA,USA-VA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010VA3,Virginia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),19.54,$/MCF
2015-09,SDE,USA-DE,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010DE3,Delaware Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),23.22,$/MCF
2015-09,SIA,USA-IA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010IA3,Iowa Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.44,$/MCF
2015-09,SND,USA-ND,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ND3,North Dakota Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.93,$/MCF
2015-09,SHI,USA-HI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010HI3,Hawaii Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),36.41,$/MCF
2015-09,SNY,NEW YORK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NY3,New York Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),17.5,$/MCF
2015-09,SVT,USA-VT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010VT3,Vermont Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),23.16,$/MCF
2015-09,NUS-Z00,U.S.,EPG0,Natural Gas,PNP,Pipeline Exports (Price),N9132US3,Price of U.S. Natural Gas Pipeline Exports (Dollars per Thousand Cubic Feet),2.84,$/MCF
2015-09,SNY,NEW YORK,EPG0,Natural Gas,PIN,Industrial Price,N3035NY3,New York Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),5.83,$/MCF
2015-09,STX,TEXAS,EPG0,Natural Gas,PIN,Industrial Price,N3035TX3,Texas Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),2.95,$/MCF
2015-09,SGA,USA-GA,EPG0,Natural Gas,PIN,Industrial Price,N3035GA3,Georgia Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),4.28,$/MCF
2015-09,SFL,FLORIDA,EPG0,Natural Gas,PIN,Industrial Price,N3035FL3,Florida Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),6.09,$/MCF
2015-09,SMO,USA-MO,EPG0,Natural Gas,PIN,Industrial Price,N3035MO3,Missouri Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),7.96,$/MCF
2015-09,SME,USA-ME,EPG0,Natural Gas,PIN,Industrial Price,N3035ME3,Maine Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),4.72,$/MCF
2015-09,SMA,MASSACHUSETTS,EPG0,Natural Gas,PIN,Industrial Price,N3035MA3,Massachusetts Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),6.26,$/MCF
2015-09,SLA,USA-LA,EPG0,Natural Gas,PIN,Industrial Price,N3035LA3,Louisiana Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),3.31,$/MCF
2015-09,SIA,USA-IA,EPG0,Natural Gas,PIN,Industrial Price,N3035IA3,Iowa Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),6.19,$/MCF
2015-09,SMI,USA-MI,EPG0,Natural Gas,PIN,Industrial Price,N3035MI3,Michigan Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),6.75,$/MCF
2015-09,SHI,USA-HI,EPG0,Natural Gas,PIN,Industrial Price,N3035HI3,Hawaii Natural Gas Industrial Price (Dollars per Thousand Cubic Feet),19.09,$/MCF
2015-09,NUS,U.S.,EPG0,Natural Gas,PG1,City Gate Price,N3050US3,U.S. Natural Gas Citygate Price (Dollars per Thousand Cubic Feet),4.56,$/MCF
2015-09,SIA,USA-IA,EPG0,Natural Gas,PG1,City Gate Price,N3050IA3,Natural Gas Citygate Price in Iowa (Dollars per Thousand Cubic Feet),4.62,$/MCF
2015-09,SOH,OHIO,EPG0,Natural Gas,PG1,City Gate Price,N3050OH3,Natural Gas Citygate Price in Ohio (Dollars per Thousand Cubic Feet),2.34,$/MCF
2015-09,SSC,USA-SC,EPG0,Natural Gas,PG1,City Gate Price,N3050SC3,Natural Gas Citygate Price in South Carolina (Dollars per Thousand Cubic Feet),4.01,$/MCF
2015-09,SCT,USA-CT,EPG0,Natural Gas,PG1,City Gate Price,N3050CT3,Natural Gas Citygate Price in Connecticut (Dollars per Thousand Cubic Feet),4.59,$/MCF
2015-09,SMN,MINNESOTA,EPG0,Natural Gas,PEU,Electric Power Price,N3045MN3,Minnesota Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SKY,USA-KY,EPG0,Natural Gas,PEU,Electric Power Price,N3045KY3,Kentucky Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SWY,USA-WY,EPG0,Natural Gas,PEU,Electric Power Price,N3045WY3,Wyoming Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),3.94,$/MCF
2015-09,SME,USA-ME,EPG0,Natural Gas,PEU,Electric Power Price,N3045ME3,Maine Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SVA,USA-VA,EPG0,Natural Gas,PEU,Electric Power Price,N3045VA3,Virginia Natural Gas Price Sold to Electric Power Consumers (Dollars per Thousand Cubic Feet),,$/MCF
2015-09,SMI,USA-MI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MI3,Michigan Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),9.06,$/MCF
2015-09,SMA,MASSACHUSETTS,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MA3,Massachusetts Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),8.52,$/MCF
2015-08,SAK,USA-AK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AK3,Alaska Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),8.23,$/MCF
2015-08,SPA,USA-PA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SPA_4,Pennsylvania Natural Gas % of Total Residential - Sales (%),87.4,%
2015-08,SSD,USA-SD,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SSD_4,South Dakota Natural Gas % of Total Residential - Sales (%),100,%
2015-08,SCA,CALIFORNIA,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SCA_4,California Natural Gas % of Total Residential - Sales (%),94.9,%
2015-08,SNE,USA-NE,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNE_4,Nebraska Natural Gas % of Total Residential - Sales (%),89,%
2015-08,SAL,USA-AL,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SAL_4,Alabama Natural Gas % of Total Residential - Sales (%),68.8,%
2015-08,SWY,USA-WY,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SWY_4,Wyoming Natural Gas % of Total Residential - Sales (%),76,%
2015-08,SNY,NEW YORK,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_SNY_4,New York Natural Gas % of Total Residential - Sales (%),100,%
2015-08,NUS,U.S.,EPG0,Natural Gas,VRX,Percent Sold to The Commercial Sector,NA1504_NUS_4,U.S. Natural Gas % of Total Residential - Sales (%),95.4,%
2015-08,SAZ,USA-AZ,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020AZ4,Percent of Commercial Natural Gas Deliveries in Arizona Represented by the Price (%),79.3,%
2015-08,SMD,USA-MD,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MD4,Percent of Commercial Natural Gas Deliveries in Maryland Represented by the Price (%),17.3,%
2015-08,SID,USA-ID,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020ID4,Percent of Commercial Natural Gas Deliveries in Idaho Represented by the Price (%),58.4,%
2015-08,STN,USA-TN,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020TN4,Percent of Commercial Natural Gas Deliveries in Tennessee Represented by the Price (%),76.6,%
2015-08,SND,USA-ND,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020ND4,Percent of Commercial Natural Gas Deliveries in North Dakota Represented by the Price (%),83,%
2015-08,SNJ,USA-NJ,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NJ4,Percent of Commercial Natural Gas Deliveries in New Jersey Represented by the Price (%),21.1,%
2015-08,SLA,USA-LA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020LA4,Percent of Commercial Natural Gas Deliveries in Louisiana Represented by the Price (%),76.6,%
2015-08,SOK,USA-OK,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020OK4,Percent of Commercial Natural Gas Deliveries in Oklahoma Represented by the Price (%),28.3,%
2015-08,SRI,USA-RI,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020RI4,Percent of Commercial Natural Gas Deliveries in Rhode Island Represented by the Price (%),52.8,%
2015-08,SDC,USA-DC,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035DC4,Percent of Industrial Natural Gas Deliveries in District of Columbia Represented by the Price (%),,%
2015-08,SNH,USA-NH,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035NH4,Percent of Industrial Natural Gas Deliveries in New Hampshire Represented by the Price (%),3.6,%
2015-08,SID,USA-ID,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035ID4,Percent of Industrial Natural Gas Deliveries in Idaho Represented by the Price (%),2.1,%
2015-08,SOR,USA-OR,EPG0,Natural Gas,VFA,% of Industrial Consumers - Sales,N3035OR4,Percent of Industrial Natural Gas Deliveries in Oregon Represented by the Price (%),13.9,%
2015-08,NUS,U.S.,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010US3,U.S. Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.88,$/MCF
2015-08,SVA,USA-VA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010VA3,Virginia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),21.2,$/MCF
2015-08,SWA,WASHINGTON,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WA3,Washington Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),17.18,$/MCF
2015-08,SIA,USA-IA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010IA3,Iowa Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),17.39,$/MCF
2015-08,SWY,USA-WY,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WY3,Wyoming Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),16.07,$/MCF
